,countries,polarity,subjectivity
9,Colombia,0.3,0.35000000000000003
23,India,0.13636363636363635,0.5
4,Australia,0.14166666666666666,0.15833333333333333
23,India,0.1361111111111111,0.3138888888888889
23,India,-0.20000000000000004,0.55
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.1361111111111111,0.3138888888888889
23,India,-0.20000000000000004,0.55
59,United,0.0,0.8
23,India,0.0,0.0
14,France,0.0,0.0
10,Taiwan,0.0,0.0
10,Taiwan,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
59,United,-0.25,0.75
59,United,0.0,0.0
59,United,0.2681818181818182,0.5772727272727273
11,Philippines,0.0,0.06666666666666667
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
23,India,0.25,0.25
23,India,0.3,0.425
59,United,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.0,0.5
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,3.700743415417188e-17,0.45555555555555555
9,Colombia,-0.05,0.4
9,Colombia,-0.05000000000000001,0.3833333333333333
30,Kenya,0.4,0.8
30,Kenya,-0.625,1.0
14,France,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.0
69,Africa,0.0,0.0
72,Tanzania,0.0,0.0
103,EastAfrica,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
23,India,0.25,0.25
9,Colombia,-0.125,0.125
2,Spain,0.0,0.0
2,Spain,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
31,Germany,-0.6,0.9
59,United,0.25,0.47777777777777775
67,UnitedKingdom,0.25,0.47777777777777775
59,United,0.0,0.06666666666666667
67,UnitedKingdom,0.0,0.06666666666666667
23,India,0.0,0.0
23,India,-0.1,0.4
23,India,0.03333333333333333,0.06666666666666667
2,Spain,0.0,0.0
93,Croatia,1.0,0.3
93,Croatia,0.5,0.5
93,Croatia,0.2,0.75
2,Spain,0.04999999999999999,0.05
28,China,0.04999999999999999,0.05
50,Egypt,0.04999999999999999,0.05
2,Spain,0.35,0.65
28,China,0.35,0.65
50,Egypt,0.35,0.65
2,Spain,0.04999999999999999,0.05
28,China,0.04999999999999999,0.05
50,Egypt,0.04999999999999999,0.05
23,India,-0.1625,0.2625
23,India,0.0,0.0
2,Spain,0.5,0.5
2,Spain,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
25,MiddleEast,0.5,0.5
69,Africa,0.5,0.5
95,NorthAfrica,0.5,0.5
14,France,0.0,0.16666666666666666
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.1,0.1
2,Spain,-0.4000000000000001,0.6
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
2,Spain,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
92,Cameroon,0.0,0.0
2,Spain,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.4333333333333333,0.7333333333333333
2,Spain,0.0,0.0
77,Peru,0.0,0.0
2,Spain,0.0,0.0
23,India,0.11363636363636363,0.2727272727272727
14,France,0.0,0.0
23,India,-0.3,0.55
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
24,Indonesia,-0.5,1.0
24,Indonesia,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
23,India,0.0,0.0
30,Kenya,0.0,0.0
69,Africa,0.0,0.0
103,EastAfrica,0.0,0.0
30,Kenya,0.0,0.0
69,Africa,0.0,0.0
103,EastAfrica,0.0,0.0
17,Canada,-0.3,0.95
17,Canada,0.0,0.0
23,India,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.4333333333333333,0.7333333333333333
2,Spain,0.0,0.0
2,Spain,0.4333333333333333,0.7333333333333333
4,Australia,0.0,0.06666666666666667
4,Australia,0.0,0.0
23,India,0.2,0.30000000000000004
9,Colombia,0.0,0.0
23,India,-0.5,1.0
23,India,0.0,0.0
7,SriLanka,0.0,0.0
23,India,0.3,0.425
23,India,0.0,0.0
23,India,-0.1,0.6
23,India,-0.18333333333333338,0.3333333333333333
23,India,0.0,0.0
1,Brazil,0.0,0.0
14,France,0.0,0.0
40,Chile,0.0,0.0
89,Algeria,0.0,0.0
105,Uruguay,-0.4000000000000001,0.6
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.25
14,France,0.5,1.0
14,France,0.0,0.0
14,France,0.0,0.0
5,Italy,0.25833333333333336,0.43333333333333335
23,India,0.0,0.0
23,India,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
32,Venezuela,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,-0.3125,0.6875
14,France,-0.3125,0.6875
14,France,0.0,0.3
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.1625,0.2625
59,United,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.0,0.0
23,India,0.0,0.0
23,India,-0.4,0.55
59,United,0.0,0.0
59,United,-0.5,1.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
59,United,-0.5,1.0
14,France,0.0,0.3
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
10,Taiwan,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,1.0
14,France,0.0,0.0
59,United,-0.5,1.0
78,Ghana,0.05000000000000002,0.5
78,Ghana,0.325,0.325
2,Spain,0.21000000000000002,0.775
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.19999999999999998,0.6333333333333333
2,Spain,0.0,0.0
2,Spain,0.4333333333333333,0.7333333333333333
2,Spain,0.2,0.2
2,Spain,0.0,0.0
59,United,-0.5,1.0
32,Venezuela,-0.125,0.125
32,Venezuela,0.0,0.0
32,Venezuela,0.0,0.0
7,SriLanka,0.0,1.0
12,Mexico,-0.42500000000000004,0.5
23,India,-0.42500000000000004,0.5
23,India,0.0,0.0
10,Taiwan,-0.4,0.7
17,Canada,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
30,Kenya,0.0,0.0
69,Africa,0.0,0.0
103,EastAfrica,0.0,0.0
2,Spain,-0.3,0.9
2,Spain,0.0,0.125
2,Spain,0.0,0.0
2,Spain,-0.2,0.1
9,Colombia,-0.5,1.0
30,Kenya,-0.18828125,0.95
69,Africa,-0.18828125,0.95
103,EastAfrica,-0.18828125,0.95
23,India,0.037500000000000006,0.2875
30,Kenya,0.0,0.0
73,Uganda,0.0,0.0
59,United,0.5,0.5
9,Colombia,0.0,0.0
9,Colombia,-0.4000000000000001,0.6
32,Venezuela,0.0,0.0
32,Venezuela,0.25,0.3333333333333333
14,France,0.0,0.06666666666666667
53,Russia,0.0,0.06666666666666667
61,Portugal,0.0,0.06666666666666667
14,France,0.0,0.0
53,Russia,0.0,0.0
61,Portugal,0.0,0.0
9,Colombia,0.0,0.75
9,Colombia,0.22727272727272727,0.5454545454545454
9,Colombia,0.0,0.1
9,Colombia,0.2681818181818182,0.7272727272727273
9,Colombia,0.2681818181818182,0.7272727272727273
9,Colombia,0.2,0.55
9,Colombia,0.0,0.0
14,France,0.0,0.0
5,Italy,0.0,0.0
28,China,0.0,0.0
5,Italy,0.0,0.0
28,China,0.0,0.0
5,Italy,0.5,0.5
28,China,0.5,0.5
59,United,0.0,0.0
12,Mexico,0.0,0.75
12,Mexico,0.0,0.0
77,Peru,-0.4000000000000001,0.6
43,Ireland,0.0,0.0
43,Ireland,0.0,0.0
77,Peru,-0.4000000000000001,0.6
12,Mexico,0.0,0.0
25,MiddleEast,-0.125,0.125
69,Africa,-0.125,0.125
95,NorthAfrica,-0.125,0.125
43,Ireland,0.0,0.0
43,Ireland,0.0,0.0
61,Portugal,0.0,0.0
61,Portugal,0.25,0.3333333333333333
59,United,0.07500000000000001,0.30000000000000004
2,Spain,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
59,United,0.1787878787878788,0.7348484848484849
59,United,0.0,0.0
59,United,0.09545454545454546,0.295959595959596
9,Colombia,-0.4000000000000001,0.6
23,India,-0.1,0.4
23,India,-0.5,1.0
23,India,0.0,0.0
19,Nigeria,0.0,0.0
19,Nigeria,0.0,0.0
19,Nigeria,-0.5,1.0
19,Nigeria,0.0,0.0
23,India,-0.625,0.4
23,India,0.0,0.0
1,Brazil,0.0,0.0
1,Brazil,0.25,0.3333333333333333
44,Bolivia,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
8,Argentina,-0.4,0.55
23,India,0.0,0.0
43,Ireland,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
9,Colombia,0.5,0.5
2,Spain,-0.225,0.175
2,Spain,0.25,0.45
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
23,India,-0.11363636363636363,0.5454545454545454
59,United,-0.5,1.0
59,United,0.0,0.5
46,Serbia,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
2,Spain,0.0,0.0
28,China,0.0,0.0
9,Colombia,0.13636363636363635,0.45454545454545453
24,Indonesia,0.0,0.0
24,Indonesia,0.0,0.0
101,Iran,0.0,0.0
101,Iran,0.0,0.0
23,India,0.0,0.0
5,Italy,0.0,1.0
2,Spain,-0.1,0.1
2,Spain,-0.4000000000000001,0.6
14,France,0.5,0.5
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
5,Italy,0.0,0.0
28,China,0.0,0.0
9,Colombia,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.2,0.2
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,-0.1,0.1
2,Spain,-0.4000000000000001,0.6
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.3333333333333333,1.0
2,Spain,0.0,0.0
2,Spain,-0.1,0.1
2,Spain,0.0,1.0
2,Spain,0.08928571428571429,0.6071428571428571
2,Spain,-0.5,1.0
2,Spain,0.0,0.0
2,Spain,-0.5,0.9
6,NorthMacedonia,0.0,0.0
46,Serbia,0.0,0.0
59,United,-0.20185185185185187,0.212962962962963
2,Spain,-0.1,0.1
2,Spain,-0.4000000000000001,0.6
10,Taiwan,0.125,0.2833333333333333
59,United,-0.09999999999999999,0.6
2,Spain,0.0,0.0
12,Mexico,0.0,0.6
9,Colombia,-0.2,0.6
14,France,0.0,0.0
5,Italy,0.0,0.25
61,Portugal,0.0,0.0
61,Portugal,0.0,0.0
59,United,-0.4000000000000001,0.6
2,Spain,-0.08333333333333333,0.41666666666666663
2,Spain,0.10000000000000002,0.3833333333333333
2,Spain,0.16666666666666666,0.9166666666666667
2,Spain,0.0,0.0
37,Senegal,-0.2,0.1
69,Africa,-0.2,0.1
85,WestAfrica,-0.2,0.1
2,Spain,-0.008333333333333331,0.5499999999999999
24,Indonesia,0.0,0.0
24,Indonesia,0.275,0.7
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
101,Iran,0.10000000000000002,0.3833333333333333
101,Iran,-0.125,0.375
59,United,0.0,0.0
14,France,-0.625,1.0
14,France,0.0,0.0
59,United,0.1,0.15000000000000002
9,Colombia,0.0,0.0
9,Colombia,0.2681818181818182,0.7272727272727273
9,Colombia,0.22424242424242424,0.6363636363636364
24,Indonesia,0.175,0.375
24,Indonesia,0.0,0.35714285714285715
14,France,0.0,0.0
59,United,-0.08,0.8466666666666667
23,India,0.0,0.0
24,Indonesia,-0.20833333333333331,0.23333333333333334
8,Argentina,0.0,0.0
8,Argentina,-0.5,1.0
8,Argentina,0.35,0.4
9,Colombia,0.1,1.0
9,Colombia,0.0,0.0
9,Colombia,0.22424242424242424,0.6363636363636364
59,United,0.13636363636363635,0.45454545454545453
59,United,0.0,0.0
49,Tunisia,0.0,0.0
55,Morocco,0.0,0.0
89,Algeria,0.0,0.0
23,India,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
18,SouthAfrica,0.21666666666666667,0.4666666666666666
69,Africa,0.21666666666666667,0.4666666666666666
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
9,Colombia,-0.7142857142857143,0.8571428571428571
9,Colombia,-0.25,1.0
23,India,-0.5,1.0
23,India,0.0,0.0
23,India,0.22727272727272727,0.5454545454545454
23,India,-0.5,1.0
86,Denmark,0.375,0.725
86,Denmark,0.0,0.0
86,Denmark,0.0,0.0
14,France,0.0,0.0
7,SriLanka,0.5,0.5
32,Venezuela,0.0,0.0
32,Venezuela,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
7,SriLanka,0.0,0.0
11,Philippines,0.0,0.0
21,Malaysia,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.5,0.825
11,Philippines,0.5,0.825
21,Malaysia,0.5,0.825
23,India,0.5,0.825
7,SriLanka,0.0,0.0
11,Philippines,0.0,0.0
21,Malaysia,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.4,0.6833333333333333
11,Philippines,0.4,0.6833333333333333
21,Malaysia,0.4,0.6833333333333333
23,India,0.4,0.6833333333333333
28,China,0.0,0.0
30,Kenya,0.02500000000000001,0.2833333333333333
30,Kenya,0.0,0.0
30,Kenya,-0.5,1.0
30,Kenya,0.31666666666666665,0.48333333333333334
30,Kenya,0.0,0.0
30,Kenya,0.125,0.16666666666666666
5,Italy,0.0,1.0
5,Italy,0.0,0.0
5,Italy,0.0,0.0
5,Italy,0.0,0.0
5,Italy,-0.4000000000000001,0.6
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
