checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Michigan-Governor-Did-NOT-Ban-Sale-Of-American-Flags-During-Coronavirus-Outbreak.html,,"https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",469,1,1249143521363267584,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/PureMichGirl/status/1249143521363267584?ref_src=twsrc%5Etfw,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/fact-check-15-global-pandemics-did-not-all-originate-in-china.html,,"https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",470,1,"1249009500587204621,1249009500587204621","https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/SHARKSURVIVOR1/status/1249009500587204621?s=20,https://web.archive.org/web/20200411194455/https://twitter.com/SHARKSURVIVOR1/status/1249009500587204621?s=20,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/14/viral-image/isnt-video-gay-party-italy-just-pandemic/,,"https://www.facebook.com/politifact/,https://www.facebook.com/osa.dion/videos/vb.550415373/10163338916895374/?type=2&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/RobertaMirandaOficial/photos/a.2277642098928134/2277643775594633/?type=3&theater,https://www.facebook.com/osa.dion/videos/vb.550415373/10163338916895374/?type=2&theater,https://www.facebook.com/RobertaMirandaOficial/photos/a.2277642098928134/2277643775594633/?type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/14/viral-image/isnt-video-gay-party-italy-just-pandemic/&display=popup&ref=plugin&src=share_button",471,1,"1231295023033069568,1231600369689600001,962814691415347200,1231295023033069568,1231600369689600001,962814691415347200","https://twitter.com/Politifact/,https://twitter.com/Andrew_Petter/status/1231295023033069568,https://twitter.com/pecunia55/status/1231600369689600001?s=21,https://twitter.com/alan_tiago_/status/962814691415347200?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E962814691415347200&ref_url=https%3A%2F%2Ffactcheck.afp.com%2Fvideo-shows-brazil-carnival-2018-not-party-italy,https://twitter.com/Andrew_Petter/status/1231295023033069568,https://twitter.com/pecunia55/status/1231600369689600001?s=21,https://twitter.com/alan_tiago_/status/962814691415347200?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E962814691415347200&ref_url=https%3A%2F%2Ffactcheck.afp.com%2Fvideo-shows-brazil-carnival-2018-not-party-italy,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-COVID-19-Stimulus-Checks-NOT-An-Advance-On-Next-Year's-Tax-Refund.html,"2483859355259695,2483859355259695,2483859355259695","https://www.facebook.com/photo.php?fbid=2483859355259695&set=a.1811105709201733&type=3,https://web.archive.org/web/20200414131231/https://www.facebook.com/photo.php?fbid=2483859355259695,https://www.facebook.com/photo.php?fbid=2483859355259695&set=a.1811105709201733&type=3,https://www.facebook.com/emlove1/videos/10212719445740814/,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",472,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Sex-Lines-Do-NOT-Have-Stimulus-Checks-Information.html,"2772175532831864,2772175532831864,2772175532831864","https://www.facebook.com/photo.php?fbid=2772175532831864&set=a.155958171120293&type=3&theater,https://web.archive.org/web/20200414171419/https://www.facebook.com/photo.php?fbid=2772175532831864,https://www.facebook.com/photo.php?fbid=2772175532831864&set=a.155958171120293&type=3&theater,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",473,3,1250106948760014848,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/hashtag/IRS?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/hashtag/IRSTaxTip?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/IRSnews/status/1250106948760014848?ref_src=twsrc%5Etfw,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/herd-immunity-curbed-covid-deaths-no/,"10157465624892705,10157465624892705","https://www.facebook.com/politifact/,https://www.facebook.com/ben.hart.1042/posts/10157465624892705,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/ben.hart.1042/posts/10157465624892705,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/herd-immunity-curbed-covid-deaths-no/&display=popup&ref=plugin&src=share_button",474,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/covid-order-doesnt-ban-gardening-or-sale-seeds-and/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/covid-order-doesnt-ban-gardening-or-sale-seeds-and/&display=popup&ref=plugin&src=share_button",475,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Soap-And-Hand-Sanitizer-Are-NOT-A-Cure-For-Coronavirus.html,1743766252427862,"https://www.facebook.com/groups/Vacavillecrimealertcommunityinfo/permalink/3514958278531375/,https://web.archive.org/web/20200414184944/https://www.facebook.com/groups/Vacavillecrimealertcommunityinfo/permalink/3514958278531375/,https://www.facebook.com/photo.php?fbid=1743766252427862&set=a.138628979608272&type=3&theater,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",476,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/15/youtube-videos/no-you-dont-have-pay-back-your-stimulus-check/,,"https://www.facebook.com/politifact/,https://www.facebook.com/emlove1/videos/10212719445740814/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/15/youtube-videos/no-you-dont-have-pay-back-your-stimulus-check/&display=popup&ref=plugin&src=share_button",477,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://misbar.com/factcheck/2020/04/13/%D8%A8%D8%B7%D9%84-%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%A8%D8%B1%D9%8A%D8%B2%D9%88%D9%86-%D8%A8%D8%B1%D9%8A%D9%83-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B6%D9%84%D9%84%D8%A9,,,478,0,,
https://leadstories.com/hoax-alert/2020/04/fact-check-biological-engineer-did-not-offer-medically-supported-information-in-viral-video.html,,"https://www.facebook.com/search/latest/?q=Dr. SHIVA Ayyadurai, MIT PhD Crushes Dr. Fauci & Breaks Down Corona Virus Response,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",479,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/fact-check-a-top-german-doctor-recommends-whiskey-to-protect-against-covid-19.html,,"https://www.facebook.com/search/latest/?q=A top German doctor recommends whiskey to protect against COVID-19,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",480,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/no-north-carolina-didnt-shut-down-its-borders-prev/,10100105194961398,"https://www.facebook.com/politifact/,https://www.facebook.com/DelavanH/posts/10100105194961398,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/no-north-carolina-didnt-shut-down-its-borders-prev/&display=popup&ref=plugin&src=share_button",481,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Mosques-NOT-Allowed-To-Stay-Open-While-Churches-Close-During-COVID-19.html,"1056902621362585,1056902621362585","https://www.facebook.com/susanbrazzellusa1/posts/1056902621362585,https://www.facebook.com/susanbrazzellusa1/posts/1056902621362585,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",482,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/viral-poem-about-staying-home-was-written-2020-not/,"10217086155088871,10217086155088871","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10217086155088871&set=a.1188019383487&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10217086155088871&set=a.1188019383487&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/viral-poem-about-staying-home-was-written-2020-not/&display=popup&ref=plugin&src=share_button",483,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/08/viral-image/no-evidence-59-people-died-drinking-disinfectant-p/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/pg/DettolSA/about/?ref=page_internal,https://www.facebook.com/notes/dettol-sa/media-statement/1364043463640943/,https://www.facebook.com/1070849586637388/photos/a.1287332714989073/1353947131660964/?type=3&theater,https://www.facebook.com/notes/dettol-sa/media-statement/1364043463640943/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/08/viral-image/no-evidence-59-people-died-drinking-disinfectant-p/&display=popup&ref=plugin&src=share_button",484,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://maldita.es/malditobulo/20200421/palacio-de-hielo-bolsas-negras-cadaveres-madrid-ecuador/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20200421/palacio-de-hielo-bolsas-negras-cadaveres-madrid-ecuador/?utm_source=twitter&utm_medium=compartido&utm_campaign=Este%20v%C3%ADdeo%20con%20bolsas%20negras%20de%20cad%C3%A1veres%20no%20es%20del%20Palacio%20de%20Hielo%20de%20Madrid%2C%20es%20Guayaquil%20%28Ecuador%29&t=Este vídeo con bolsas negras de cadáveres no es del Palacio de Hielo de Madrid, es Guayaquil (Ecuador),https://www.facebook.com/mhemeroteca/",485,0,,"https://twitter.com/intent/tweet?text=Este vídeo con bolsas negras de cadáveres no es del Palacio de Hielo de Madrid, es Guayaquil (Ecuador) https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20200421%2Fpalacio-de-hielo-bolsas-negras-cadaveres-madrid-ecuador%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DEste%2520v%25C3%25ADdeo%2520con%2520bolsas%2520negras%2520de%2520cad%25C3%25A1veres%2520no%2520es%2520del%2520Palacio%2520de%2520Hielo%2520de%2520Madrid%252C%2520es%2520Guayaquil%2520%2528Ecuador%2529"
https://leadstories.com/hoax-alert/2020/04/fact-check-michigan-governor-did-not-violate-states-social-distancing-order-tv-station-used-file-footage.html,"10216304452152896,10216304452152896","https://www.facebook.com/photo.php?fbid=10216304452152896&set=a.1036340957731&type=3&theater,https://www.facebook.com/photo.php?fbid=10216304452152896&set=a.1036340957731&type=3&theater,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",486,3,"1249536322521399302,1249735101493084161","https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/GovWhitmer/status/1249536322521399302?ref_src=twsrc%5Etfw,https://twitter.com/tedcruz/status/1249735101493084161?ref_src=twsrc%5Etfw,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/,,"https://www.facebook.com/politifact/,https://www.facebook.com/realCandaceOwens/photos/a.1599506136787248/3598900776847764/?type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/&display=popup&ref=plugin&src=share_button",487,1,"1247287993095897088,1247287993095897088,1246556258095763456,1247287993095897088,1246556258095763456,1247666625958023168","https://twitter.com/Politifact/,https://twitter.com/RealCandaceO/status/1247287993095897088,https://twitter.com/hashtag/Coronavirus?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/RealCandaceO/status/1247287993095897088?ref_src=twsrc%5Etfw,https://twitter.com/RealCandaceO/status/1246556258095763456,https://twitter.com/RealCandaceO/status/1247287993095897088,https://twitter.com/RealCandaceO/status/1246556258095763456,https://twitter.com/brithume/status/1247666625958023168,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/too-soon-compare-number-covid-deaths-past-outbreak/,"10157127933458479,10157127933458479","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10157127933458479&set=a.10150172748848479&type=3,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10157127933458479&set=a.10150172748848479&type=3,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/too-soon-compare-number-covid-deaths-past-outbreak/&display=popup&ref=plugin&src=share_button",488,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/05/fact-check-ilhan-omar-wants-americans-to-wear-traditional-muslim-coverings-to-avoid-spreading-virus.html,,"https://www.facebook.com/search/latest/?q=Ilhan Omar Wants Americans to Wear Traditional Muslim Coverings to Avoid Spreading Virus,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",489,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/no-democrats-arent-pushing-microchips-fight-corona/,"2935727656541227,2935727656541227","https://www.facebook.com/politifact/,https://www.facebook.com/glenn.kresge/posts/2935727656541227,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/glenn.kresge/posts/2935727656541227,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/no-democrats-arent-pushing-microchips-fight-corona/&display=popup&ref=plugin&src=share_button",490,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/no-seven-children-senegal-didnt-die-after-covid-19/,"2816533881727550,2816533881727550","https://www.facebook.com/politifact/,https://www.facebook.com/jason.yates.77715/posts/2816533881727550,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/jason.yates.77715/posts/2816533881727550,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/no-seven-children-senegal-didnt-die-after-covid-19/&display=popup&ref=plugin&src=share_button",491,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/13/blog-posting/no-bill-gates-didnt-say-no-church-services-until-e/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/blog-posting/no-bill-gates-didnt-say-no-church-services-until-e/&display=popup&ref=plugin&src=share_button",492,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Photo-Of-Mannequin-Being-Wheeled-Into-Hospital-Does-NOT-Prove-There-Is-A-Coronavirus-Cover-Up.html,"1155363008137727,305751537069349","https://www.facebook.com/photo.php?fbid=1155363008137727&set=a.186142388393132&type=3,https://www.facebook.com/photo.php?fbid=305751537069349&set=a.103648647279640&type=3&theater,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",493,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-There-Is-NO-Evidence-China-Created-Then-Unleashed-Coronavirus-As-Bioweapon.html,,"https://www.facebook.com/109603004034260/videos/662715717898397/,https://www.facebook.com/109603004034260/videos/662715717898397/,https://web.archive.org/web/20200415180002/https://www.facebook.com/109603004034260/videos/662715717898397/,https://www.facebook.com/109603004034260/videos/662715717898397/,https://www.facebook.com/109603004034260/videos/662715717898397/,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",494,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/05/fact-check-gates-will-not-profit-from-a-covid-19-vaccine.html,"10156746294881783,10156746294881783,10156746294881783","https://www.facebook.com/photo.php?fbid=10156746294881783&set=a.10150249896251783&type=3,https://web.archive.org/web/20200514153654/https://www.facebook.com/photo.php?fbid=10156746294881783,https://www.facebook.com/hashtag/billgates?source=feed_text&epa=HASHTAG,https://www.facebook.com/photo.php?fbid=10156746294881783&set=a.10150249896251783&type=3,https://www.facebook.com/hashtag/billgates?source=feed_text&epa=HASHTAG,https://www.facebook.com/search/latest/?q=Gates Planning To Microchip Humanity Has Policy Enforcement Power But Does Help Fund WHO And Advises ID2020,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",495,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://chequeado.com/verificacionfb/no-este-vagon-no-tiene-la-inscripcion-de-covid-19/,,"https://www.facebook.com/Chequeado/,https://www.facebook.com/Chequeado/,https://www.facebook.com/Chequeado/",496,0,,
https://healthfeedback.org/claimreview/claim-that-sars-cov-2-binds-to-hemoglobin-in-red-blood-cells-unsupported-and-implausible-andrew-gaiziunas/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fclaim-that-sars-cov-2-binds-to-hemoglobin-in-red-blood-cells-unsupported-and-implausible-andrew-gaiziunas%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",497,0,,https://twitter.com/intent/tweet?text=Claim%20that%20SARS-CoV-2%20binds%20to%20hemoglobin%20in%20red%20blood%20cells%20unsupported%20and%20implausible&url=https://healthfeedback.org/claimreview/claim-that-sars-cov-2-binds-to-hemoglobin-in-red-blood-cells-unsupported-and-implausible-andrew-gaiziunas/&via=HealthFeedback
https://www.factcheck.org/2020/04/conspiracy-theory-misinterprets-goals-of-gates-foundation/,10157421159043842,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F04%2Fconspiracy-theory-misinterprets-goals-of-gates-foundation%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Conspiracy%20Theory%20Misinterprets%20Goals%20of%20Gates%20Foundation,https://www.facebook.com/groups/150671191753274/permalink/1569620149858364,https://www.facebook.com/groups/346378325942318/permalink/628567417723406,https://www.facebook.com/groups/1361507017355343/permalink/1413360648836646,https://www.facebook.com/147823328841/posts/10157421159043842",498,3,"1247225908429234176,1247225908429234176","https://twitter.com/intent/tweet?text=Conspiracy%20Theory%20Misinterprets%20Goals%20of%20Gates%20Foundation&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F04%2Fconspiracy-theory-misinterprets-goals-of-gates-foundation%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg,https://twitter.com/EmeraldRobinson/status/1247225908429234176,https://twitter.com/EmeraldRobinson/status/1247225908429234176"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Nancy-Pelosi-Did-NOT-Say-Stimulus-Won't-Pass-Unless-Seniors-Excluded.html,,"https://www.facebook.com/search/latest/?q=Pelosi Won’t Pass Stimulus Checks Unless Seniors Are Excluded,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",499,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/fact-check-india-is-not-suing-bill-gates-for-vaccination-deaths.html,"10221366988420303,10221366988420303","https://www.facebook.com/photo.php?fbid=10221366988420303&set=a.1074567380532&type=3,https://www.facebook.com/photo.php?fbid=10221366988420303&set=a.1074567380532&type=3,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",500,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.factcheck.org/2020/04/false-claim-of-deadly-coronavirus-vaccine-trial-in-africa/,"10215820515856808,1137285186621949,3039944676121833","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F04%2Ffalse-claim-of-deadly-coronavirus-vaccine-trial-in-africa%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=False%20Claim%20of%20Deadly%20Coronavirus%20Vaccine%20Trial%20in%20Africa,https://www.facebook.com/photo.php?fbid=10215820515856808&set=a.1159913088974&type=3,https://www.facebook.com/TheOfficialRoxiiLove/posts/1137285186621949,https://www.facebook.com/photo.php?fbid=3039944676121833&set=a.155999054516424&type=3&theater",501,2,,https://twitter.com/intent/tweet?text=False%20Claim%20of%20Deadly%20Coronavirus%20Vaccine%20Trial%20in%20Africa&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F04%2Ffalse-claim-of-deadly-coronavirus-vaccine-trial-in-africa%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/old-photo-houston-not-south-carolina-during-pandem/,,"https://www.facebook.com/politifact/,https://www.facebook.com/102286544735979/photos/a.103202181311082/123891435908823/?type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/102286544735979/photos/a.103202181311082/123891435908823/?type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/old-photo-houston-not-south-carolina-during-pandem/&display=popup&ref=plugin&src=share_button",502,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-There-Was-NO-Family-Of-Three-Who-Died-Before-Testing-Positive-For-Coronavirus.html,2283601921943341,"https://www.facebook.com/mophguyana/posts/2283601921943341,https://www.facebook.com/search/latest/?q=family of three die before testing positive for coronavirus,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",503,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/doctored-images-coronavirus-post-exploit-boys-suic/,"10219624810643371,10219624810643371","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10219624810643371&set=a.1011614903183&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10219624810643371&set=a.1011614903183&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/doctored-images-coronavirus-post-exploit-boys-suic/&display=popup&ref=plugin&src=share_button",504,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Steam-From-Boiling-Orange-Concoction-Will-NOT-Kill-COVID-19.html,"10217026389596485,10217026389596485,10217026389596485","https://www.facebook.com/photo.php?fbid=10217026389596485&set=a.1867800339300&type=3  ,https://web.archive.org/web/20200408154902/https://www.facebook.com/photo.php?fbid=10217026389596485,https://www.facebook.com/photo.php?fbid=10217026389596485&set=a.1867800339300&type=3  ,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",505,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://voxukraine.org/uk/fejk-u-ssha-zaareshtuvali-vchenogo-yakij-vinajshov-ta-prodav-novij-koronavirus-kitayu/,,"https://www.facebook.com/VoxUkraine.Ukranian/,https://www.facebook.com/VoxUkraine.Ukranian/,https://facebook.com/VoxUkraine.Ukranian/",506,0,,
https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/&display=popup&ref=plugin&src=share_button",507,1,"1246793653294686208,1246793653294686208","https://twitter.com/Politifact/,https://twitter.com/soapachu/status/1246793653294686208,https://twitter.com/soapachu/status/1246793653294686208,https://twitter.com/Politifact/"
