,screen_name,en_astroturf,en_fake_follower,en_financial,en_other,en_overall,en_self_declared,en_spammer,astroturf,fake_follower,financial,other,overall,self_declared,spammer,en_cap,universal_cap
327,@Bilalsyed7eng,0.65,0.43,0.0,0.75,0.75,0.02,0.08,0.65,0.47,0.02,0.61,0.65,0.0,0.07,0.8021481695167405,0.8053088638387352
328,@FMoHealth,0.09,0.24,0.06,0.67,0.67,0.26,0.02,0.02,0.08,0.04,0.56,0.29,0.25,0.01,0.7968624754031172,0.7828265255249504
329,@WorldPopProject,0.11,0.04,0.0,0.54,0.29,0.04,0.0,0.1,0.03,0.0,0.45,0.41,0.06,0.0,0.7717813288270262,0.8035432096295109
330,@johnrobertsFox,0.19,0.11,0.0,0.25,0.15,0.0,0.0,0.15,0.1,0.0,0.17,0.52,0.03,0.01,0.6004883262510591,0.805428834471509
331,@ladygross,0.12,0.07,0.0,0.55,0.32,0.18,0.0,0.13,0.01,0.02,0.37,0.16,0.06,0.0,0.7826357858330618,0.6415870166679795
332,@MariaFdaCabal,0.29,0.07,0.0,0.45,0.32,0.01,0.0,0.21,0.03,0.0,0.17,0.23,0.0,0.0,0.7826357858330618,0.7437205366967014
333,@DannyLS74,0.3,0.15,0.03,0.2,0.18,0.0,0.03,0.37,0.14,0.06,0.25,0.13,0.0,0.05,0.659646495284545,0.5742686032713971
334,@harbhajan_singh,0.03,0.02,0.0,0.21,0.08,0.0,0.0,0.03,0.01,0.0,0.26,0.16,0.0,0.0,0.4197222421546159,0.6415870166679795
335,@MattHancock,0.15,0.07,0.0,0.29,0.57,0.0,0.0,0.11,0.03,0.0,0.15,0.6,0.0,0.0,0.7969290189014606,0.8052444082217497
336,@NIH,0.13,0.03,0.0,0.49,0.49,0.0,0.0,0.1,0.03,0.0,0.3,0.6,0.01,0.0,0.7971250161607958,0.8052444082217497
337,@WHO_Europe,0.16,0.05,0.0,0.54,0.54,0.0,0.0,0.12,0.08,0.0,0.4,0.4,0.02,0.0,0.7971037475964349,0.8030212452554465
338,@MominUrban,0.01,0.3,0.13,0.75,0.75,0.01,0.05,0.01,0.14,0.0,0.24,0.14,0.0,0.0,0.8021481695167405,0.5982419966968565
339,@DCPEastDelhi,0.19,0.08,0.0,0.44,0.39,0.04,0.0,0.15,0.09,0.0,0.45,0.51,0.03,0.0,0.7939576449836836,0.8054123562973726
340,@BBMPCOMM,0.02,0.3,0.04,0.73,0.73,0.6,0.02,0.03,0.18,0.01,0.87,0.87,0.68,0.02,0.7998362042473794,0.8474634546636374
341,@IndiaCoastGuard,0.09,0.13,0.0,0.59,0.41,0.0,0.0,0.04,0.11,0.0,0.39,0.27,0.01,0.0,0.7952555385005927,0.7733457112766196
342,@salimmattarBR,0.04,0.26,0.0,0.69,0.69,0.23,0.03,0.08,0.1,0.01,0.75,0.75,0.18,0.03,0.7973765977480777,0.8102129289660348
343,@bartvalletta,0.72,0.29,0.03,0.72,0.72,0.0,0.06,0.63,0.29,0.0,0.48,0.63,0.0,0.01,0.7989890411370751,0.8052176344738626
344,@vinclem,0.03,0.18,0.02,0.68,0.26,0.02,0.1,0.02,0.04,0.0,0.21,0.12,0.01,0.0,0.7546218700467833,0.5488888157824968
345,@nhk_news,0.08,0.2,0.02,0.88,0.88,0.52,0.04,0.07,0.11,0.0,0.77,0.77,0.41,0.01,0.8524047631581662,0.813043153461001
346,@jirui90,0.06,0.03,0.08,0.12,0.07,0.0,0.01,0.08,0.01,0.03,0.07,0.12,0.0,0.0,0.3912159239072283,0.5488888157824968
347,@JTAtv5monde,0.03,0.19,0.0,0.77,0.77,0.35,0.0,0.07,0.15,0.02,0.9,0.9,0.25,0.0,0.8054784364249085,0.8662905376040458
348,@colCERT,0.12,0.08,0.0,0.49,0.41,0.01,0.0,0.06,0.08,0.0,0.33,0.41,0.0,0.0,0.7952555385005927,0.8035432096295109
349,@Ryk75013,0.06,0.1,0.0,0.56,0.16,0.15,0.0,0.1,0.01,0.0,0.14,0.06,0.0,0.0,0.621687023966582,0.37678996390568303
350,@D_Roopa_IPS,0.02,0.01,0.0,0.12,0.04,0.0,0.0,0.02,0.0,0.0,0.2,0.22,0.0,0.0,0.30618807248975083,0.7334998320027682
351,@francebleuparis,0.11,0.04,0.0,0.83,0.83,0.16,0.04,0.1,0.1,0.0,0.6,0.39,0.06,0.0,0.8240917140475522,0.8023863559365568
352,@hkpoliceforce,0.18,0.25,0.02,0.6,0.6,0.32,0.03,0.08,0.21,0.02,0.64,0.64,0.35,0.09,0.7967247202742335,0.8052478284119403
353,@kundakavelkar,0.13,0.27,0.05,0.8,0.8,0.64,0.06,0.15,0.21,0.01,0.58,0.36,0.53,0.07,0.812935016236137,0.799570188835745
354,@CgscUfp,0.2,0.49,0.0,0.8,0.8,0.06,0.03,0.15,0.49,0.0,0.78,0.78,0.13,0.06,0.812935016236137,0.8148417533461276
355,@SaludISCIII,0.21,0.09,0.0,0.68,0.68,0.04,0.0,0.07,0.08,0.0,0.24,0.56,0.0,0.01,0.797075908158591,0.8053747654061287
356,@EPHIEthiopia,0.03,0.26,0.03,0.7,0.7,0.59,0.03,0.01,0.13,0.03,0.63,0.7,0.7,0.05,0.797782173166965,0.8064216072785402
357,@doctorrichabjp,0.28,0.06,0.0,0.48,0.31,0.0,0.02,0.19,0.06,0.0,0.25,0.29,0.01,0.0,0.779581525363529,0.7828265255249504
358,@gobertolima,0.07,0.2,0.02,0.94,0.94,0.53,0.0,0.02,0.11,0.01,0.9,0.9,0.66,0.0,0.8995513244218455,0.8662905376040458
359,@JotaHacheBe,0.08,0.08,0.01,0.45,0.18,0.02,0.01,0.07,0.17,0.0,0.2,0.06,0.03,0.0,0.659646495284545,0.37678996390568303
360,@PIBJaipur,0.15,0.15,0.01,0.61,0.61,0.0,0.0,0.06,0.06,0.0,0.46,0.44,0.01,0.0,0.7966668301280437,0.8045992970534486
361,@spitta1969,0.37,0.07,0.0,0.56,0.36,0.0,0.03,0.38,0.07,0.01,0.19,0.14,0.0,0.0,0.7907586934369296,0.5982419966968565
362,@SheriffClarke,0.26,0.02,0.0,0.27,0.27,0.02,0.01,0.28,0.04,0.0,0.35,0.51,0.02,0.0,0.7611878625273879,0.8054123562973726
363,@HCI_London,0.05,0.01,0.0,0.39,0.24,0.0,0.0,0.05,0.04,0.0,0.29,0.5,0.0,0.0,0.7384783166429812,0.8053787930995948
364,@MonicaGandhi9,0.1,0.08,0.0,0.34,0.36,0.02,0.01,0.12,0.09,0.0,0.17,0.29,0.01,0.04,0.7907586934369296,0.7828265255249504
365,@sarahelago,0.16,0.01,0.0,0.41,0.23,0.0,0.0,0.14,0.0,0.0,0.12,0.32,0.0,0.0,0.7287106185584935,0.792436790569533
366,@amitsahjapl,0.08,0.45,0.04,0.7,0.7,0.13,0.16,0.0,0.35,0.0,0.53,0.26,0.14,0.06,0.797782173166965,0.7674214324358889
367,@DoctorAmitPatel,0.23,0.16,0.06,0.26,0.12,0.0,0.01,0.21,0.25,0.04,0.22,0.16,0.03,0.0,0.5288664776112156,0.6415870166679795
368,@Daalopeza,0.07,0.06,0.06,0.25,0.08,0.0,0.0,0.07,0.0,0.0,0.03,0.01,0.0,0.0,0.4197222421546159,0.23332432370635456
369,@kohyu1952,0.38,0.27,0.02,0.69,0.69,0.05,0.02,0.28,0.09,0.0,0.3,0.21,0.0,0.0,0.7973765977480777,0.7219510972984345
370,@Jacuzzi_Yakuza,0.08,0.04,0.0,0.31,0.09,0.0,0.01,0.07,0.0,0.0,0.03,0.0,0.0,0.0,0.4479465575931997,0.0
371,@wilkergv,0.0,0.93,0.17,0.9,0.93,0.57,0.92,0.0,0.86,0.21,0.76,0.86,0.52,0.82,0.8912318555080615,0.8421031637823202
372,@MTNNG,0.14,0.06,0.0,0.44,0.22,0.03,0.0,0.11,0.02,0.0,0.36,0.25,0.02,0.0,0.7176911080698488,0.760577756485164
373,@naftalibennett,0.07,0.07,0.0,0.39,0.39,0.06,0.01,0.06,0.03,0.0,0.32,0.54,0.02,0.0,0.7939576449836836,0.8054210927612583
374,@DPCgov,0.08,0.01,0.0,0.59,0.59,0.02,0.02,0.03,0.03,0.0,0.41,0.49,0.0,0.0,0.7967905786038864,0.8053250497193561
375,@pmaese,0.08,0.08,0.0,0.57,0.2,0.0,0.0,0.06,0.02,0.0,0.27,0.14,0.0,0.0,0.6915799517497913,0.5982419966968565
376,@lorearraiz,0.31,0.32,0.0,0.48,0.3,0.0,0.0,0.35,0.18,0.0,0.14,0.13,0.0,0.0,0.7759887465100499,0.5742686032713971
377,@BillGates,0.27,0.1,0.0,0.36,0.36,0.01,0.0,0.16,0.13,0.0,0.16,0.5,0.0,0.0,0.7907586934369296,0.8053787930995948
378,@SetuAarogya,0.09,0.09,0.0,0.39,0.31,0.03,0.01,0.1,0.06,0.0,0.25,0.38,0.01,0.02,0.779581525363529,0.801617083559931
379,@shahid_siddiqui,0.22,0.09,0.0,0.43,0.27,0.0,0.0,0.17,0.07,0.0,0.25,0.28,0.0,0.0,0.7611878625273879,0.7784494983408411
380,@JioCare,0.11,0.35,0.01,0.78,0.78,0.55,0.11,0.1,0.13,0.06,0.89,0.89,0.59,0.13,0.8076035454448582,0.859576255252869
381,@minshengguancha,0.08,0.29,0.03,0.82,0.82,0.52,0.01,0.07,0.2,0.01,0.79,0.79,0.42,0.01,0.8199148539199458,0.8169336709169681
382,@RajatSharmaLive,0.07,0.25,0.04,0.51,0.38,0.11,0.01,0.11,0.16,0.02,0.64,0.64,0.15,0.04,0.793087009461318,0.8052478284119403
383,@HomeAffairsSA,0.13,0.08,0.01,0.49,0.25,0.09,0.02,0.05,0.07,0.0,0.4,0.37,0.05,0.0,0.7470839770895665,0.8006881983123656
384,@PIB_Guwahati,0.13,0.08,0.01,0.63,0.63,0.0,0.01,0.14,0.07,0.0,0.42,0.42,0.0,0.01,0.7965971518887632,0.8039704121290502
385,@GovtofPunjabPK,0.1,0.16,0.02,0.6,0.34,0.1,0.01,0.08,0.08,0.0,0.61,0.37,0.01,0.0,0.7874002196908744,0.8006881983123656
386,@XHNews,0.12,0.19,0.01,0.89,0.89,0.39,0.05,0.1,0.11,0.02,0.94,0.94,0.61,0.05,0.8595061719862279,0.8963872382550993
387,@UNICEFKenya,0.23,0.08,0.0,0.4,0.5,0.02,0.0,0.18,0.09,0.0,0.32,0.52,0.0,0.02,0.7971612475312038,0.805428834471509
388,@CoronavirusSTEM,0.15,0.36,0.06,0.27,0.31,0.12,0.11,0.22,0.37,0.05,0.3,0.39,0.15,0.19,0.779581525363529,0.8023863559365568
389,@WilDbadGe,0.19,0.16,0.03,0.41,0.2,0.01,0.01,0.2,0.16,0.0,0.24,0.13,0.0,0.0,0.6915799517497913,0.5742686032713971
390,@tomhanks,0.07,0.1,0.0,0.37,0.09,0.21,0.01,0.09,0.08,0.01,0.31,0.41,0.13,0.02,0.4479465575931997,0.8035432096295109
391,@Vinay_Dwivedii,0.17,0.29,0.02,0.71,0.71,0.01,0.01,0.22,0.24,0.02,0.44,0.27,0.0,0.02,0.7983123643488195,0.7733457112766196
392,@sharma_madhvi,0.13,0.05,0.0,0.11,0.1,0.0,0.01,0.14,0.07,0.0,0.14,0.15,0.0,0.03,0.4756769663222349,0.6207049850511144
393,@Andrew_Petter,0.84,0.27,0.0,0.58,0.84,0.0,0.0,0.86,0.14,0.0,0.23,0.86,0.0,0.0,0.8287549877594508,0.8421031637823202
394,@FernanQuirosBA,0.05,0.13,0.0,0.66,0.66,0.33,0.02,0.11,0.11,0.0,0.5,0.5,0.32,0.01,0.7967206940193189,0.8053787930995948
395,@HussamAlhaj4,0.03,0.15,0.0,0.53,0.27,0.05,0.07,0.04,0.21,0.0,0.5,0.2,0.01,0.04,0.7611878625273879,0.7089830786080018
396,@DANE_Colombia,0.16,0.2,0.0,0.82,0.82,0.1,0.01,0.09,0.1,0.03,0.56,0.38,0.01,0.01,0.8199148539199458,0.801617083559931
397,@AmitShah,0.1,0.17,0.0,0.49,0.33,0.09,0.02,0.09,0.08,0.01,0.47,0.46,0.06,0.0,0.7852210697594887,0.8050029368890766
398,@pfizer,0.23,0.08,0.0,0.43,0.43,0.0,0.0,0.19,0.02,0.0,0.31,0.31,0.01,0.01,0.7961080923981387,0.7897432630001835
399,@popularesVLC,0.19,0.07,0.01,0.66,0.66,0.01,0.0,0.09,0.05,0.0,0.43,0.31,0.0,0.0,0.7967206940193189,0.7897432630001835
400,@SukhdevDhand,0.47,0.29,0.0,0.59,0.37,0.0,0.08,0.45,0.35,0.0,0.36,0.26,0.0,0.04,0.7920317685697057,0.7674214324358889
401,@JorgeOvalleB,0.18,0.03,0.0,0.49,0.27,0.0,0.01,0.07,0.0,0.0,0.09,0.02,0.0,0.0,0.7611878625273879,0.2603678379426137
402,@LesBuralistes,0.21,0.21,0.03,0.83,0.83,0.03,0.02,0.11,0.11,0.0,0.65,0.65,0.03,0.0,0.8240917140475522,0.8053088638387352
403,@alcaldiabquilla,0.05,0.1,0.0,0.73,0.73,0.23,0.0,0.05,0.06,0.0,0.72,0.27,0.04,0.0,0.7998362042473794,0.7733457112766196
404,@socialistes_cat,0.23,0.05,0.0,0.57,0.57,0.02,0.0,0.09,0.04,0.0,0.45,0.28,0.0,0.0,0.7969290189014606,0.7784494983408411
405,@apoorva_nyc,0.26,0.05,0.0,0.25,0.2,0.03,0.0,0.19,0.08,0.0,0.3,0.25,0.02,0.0,0.6915799517497913,0.760577756485164
406,@KimKardashian,0.05,0.08,0.0,0.17,0.09,0.0,0.0,0.03,0.03,0.0,0.23,0.33,0.0,0.01,0.4479465575931997,0.7947108099739177
407,@RepJanel,0.24,0.03,0.04,0.28,0.3,0.0,0.0,0.11,0.03,0.0,0.18,0.41,0.0,0.0,0.7759887465100499,0.8035432096295109
408,@favelanhofc,0.03,0.31,0.03,0.65,0.25,0.09,0.08,0.03,0.19,0.0,0.59,0.18,0.03,0.0,0.7470839770895665,0.6784864269642225
409,@AFPphoto,0.17,0.22,0.01,0.82,0.82,0.3,0.05,0.12,0.08,0.01,0.76,0.76,0.33,0.03,0.8199148539199458,0.8115094045580712
410,@JoshuaPotash,0.2,0.09,0.05,0.27,0.22,0.0,0.0,0.24,0.11,0.03,0.27,0.31,0.03,0.02,0.7176911080698488,0.7897432630001835
411,@EricTopol,0.17,0.05,0.0,0.36,0.24,0.0,0.0,0.14,0.03,0.0,0.29,0.24,0.0,0.0,0.7384783166429812,0.7527121552274618
412,@KiranSu11082143,0.09,0.71,0.66,0.8,0.8,0.59,0.62,0.05,0.76,0.6,0.76,0.76,0.63,0.48,0.812935016236137,0.8115094045580712
413,@TedLandK5,0.27,0.05,0.0,0.12,0.03,0.01,0.0,0.13,0.05,0.0,0.09,0.07,0.01,0.0,0.2787259978325127,0.40673978557586005
414,@kenolin1,0.16,0.06,0.0,0.11,0.03,0.0,0.0,0.07,0.05,0.0,0.16,0.28,0.0,0.0,0.2787259978325127,0.7784494983408411
415,@EPExtremadura,0.11,0.19,0.01,0.93,0.93,0.45,0.01,0.05,0.03,0.01,0.79,0.79,0.54,0.04,0.8912318555080615,0.8169336709169681
416,@Foro_TV,0.1,0.09,0.02,0.86,0.86,0.34,0.02,0.09,0.1,0.03,0.74,0.74,0.29,0.01,0.8395863545645614,0.8091273704655436
417,@TrumpWarRoom,0.16,0.07,0.0,0.32,0.3,0.0,0.02,0.11,0.05,0.0,0.41,0.53,0.0,0.0,0.7759887465100499,0.8054309326193666
418,@pablodeolavide,0.34,0.06,0.0,0.59,0.34,0.0,0.0,0.26,0.11,0.0,0.28,0.25,0.0,0.0,0.7874002196908744,0.760577756485164
419,@_minecogob,0.1,0.1,0.01,0.63,0.63,0.03,0.0,0.04,0.01,0.0,0.19,0.4,0.0,0.01,0.7965971518887632,0.8030212452554465
420,@INSABI_mx,0.05,0.06,0.0,0.69,0.69,0.02,0.01,0.06,0.02,0.0,0.28,0.33,0.0,0.0,0.7973765977480777,0.7947108099739177
421,@ClareDalyMEP,0.15,0.03,0.0,0.37,0.37,0.0,0.0,0.19,0.02,0.0,0.18,0.63,0.0,0.0,0.7920317685697057,0.8052176344738626
422,@YusufDFI,0.15,0.04,0.0,0.26,0.22,0.0,0.0,0.17,0.03,0.0,0.16,0.2,0.0,0.0,0.7176911080698488,0.7089830786080018
423,@tijarawala,0.09,0.19,0.0,0.61,0.39,0.06,0.04,0.05,0.1,0.0,0.43,0.32,0.03,0.0,0.7939576449836836,0.792436790569533
424,@AFP,0.05,0.15,0.0,0.74,0.74,0.18,0.0,0.03,0.17,0.02,0.69,0.69,0.03,0.01,0.8008799175144752,0.8060512678410475
425,@anoopsoni1974,0.02,0.61,0.11,0.87,0.87,0.25,0.32,0.07,0.41,0.01,0.38,0.24,0.09,0.27,0.8457543526336647,0.7527121552274618
426,@balfederico,0.03,0.03,0.0,0.25,0.19,0.0,0.01,0.04,0.01,0.0,0.11,0.1,0.0,0.0,0.6763619064808265,0.49449072748283696
427,@AsgeriEU,0.16,0.13,0.0,0.45,0.38,0.01,0.03,0.1,0.13,0.0,0.22,0.53,0.01,0.02,0.793087009461318,0.8054309326193666
428,@SureshChavhanke,0.16,0.12,0.0,0.47,0.37,0.02,0.01,0.15,0.03,0.0,0.29,0.27,0.0,0.0,0.7920317685697057,0.7733457112766196
429,@alphajohnalpha1,0.19,0.16,0.04,0.36,0.15,0.0,0.07,0.19,0.1,0.0,0.11,0.14,0.0,0.02,0.6004883262510591,0.5982419966968565
430,@djev13,0.0,0.2,0.04,0.45,0.14,0.0,0.02,0.01,0.1,0.0,0.27,0.05,0.0,0.0,0.5778862084370772,0.3469210182245441
431,@DrEricBall,0.18,0.01,0.0,0.11,0.0,0.0,0.0,0.15,0.02,0.0,0.12,0.13,0.0,0.0,0.0,0.5742686032713971
432,@ITVTANZANIA,0.06,0.21,0.01,0.93,0.93,0.64,0.04,0.03,0.05,0.01,0.86,0.86,0.8,0.06,0.8912318555080615,0.8421031637823202
433,@spectator,0.06,0.14,0.0,0.58,0.58,0.02,0.01,0.03,0.05,0.0,0.63,0.63,0.03,0.01,0.7968599400514179,0.8052176344738626
434,@emile_marzolf,0.27,0.22,0.0,0.63,0.36,0.05,0.0,0.14,0.03,0.0,0.14,0.12,0.0,0.0,0.7907586934369296,0.5488888157824968
435,@josel_6027,0.82,0.24,0.0,0.6,0.82,0.0,0.03,0.86,0.27,0.02,0.37,0.86,0.0,0.02,0.8199148539199458,0.8421031637823202
436,@RobinHo0D_,0.41,0.46,0.01,0.58,0.58,0.01,0.09,0.36,0.39,0.0,0.71,0.71,0.01,0.06,0.7968599400514179,0.8068955728616037
437,@Lord_Sugar,0.17,0.02,0.0,0.25,0.04,0.0,0.0,0.13,0.05,0.0,0.23,0.29,0.0,0.0,0.30618807248975083,0.7828265255249504
438,@danielPMERJ,0.19,0.4,0.2,0.75,0.75,0.19,0.08,0.05,0.17,0.07,0.65,0.35,0.23,0.06,0.8021481695167405,0.7982287282125168
439,@Equipe1erDegre,0.04,0.04,0.0,0.47,0.16,0.01,0.01,0.01,0.06,0.01,0.3,0.14,0.01,0.01,0.621687023966582,0.5982419966968565
440,@InnovativeHindu,0.41,0.21,0.23,0.59,0.59,0.03,0.02,0.34,0.18,0.1,0.4,0.32,0.01,0.01,0.7967905786038864,0.792436790569533
441,@jcalvo100,0.12,0.04,0.0,0.45,0.2,0.0,0.01,0.05,0.04,0.0,0.25,0.18,0.0,0.0,0.6915799517497913,0.6784864269642225
442,@IreneMontero,0.15,0.06,0.0,0.42,0.35,0.0,0.0,0.11,0.02,0.0,0.22,0.41,0.0,0.0,0.7892294694438972,0.8035432096295109
443,@OoasWaho,0.16,0.15,0.0,0.56,0.42,0.0,0.0,0.16,0.06,0.0,0.27,0.33,0.01,0.0,0.795728227940139,0.7947108099739177
444,@corentinbechade,0.06,0.11,0.0,0.46,0.18,0.0,0.01,0.03,0.01,0.0,0.24,0.14,0.0,0.0,0.659646495284545,0.5982419966968565
445,@_____Tweety____,0.38,0.22,0.0,0.34,0.21,0.01,0.0,0.4,0.22,0.0,0.3,0.12,0.02,0.02,0.7053377817049258,0.5488888157824968
446,@MangalaLK,0.11,0.05,0.0,0.2,0.26,0.0,0.01,0.08,0.03,0.0,0.21,0.65,0.0,0.0,0.7546218700467833,0.8053088638387352
447,@DrKKAggarwal,0.12,0.23,0.0,0.62,0.36,0.23,0.04,0.08,0.19,0.02,0.57,0.57,0.17,0.01,0.7907586934369296,0.8053429027352532
448,@MinisteredelaS1,0.05,0.17,0.09,0.67,0.67,0.33,0.01,0.04,0.12,0.06,0.46,0.45,0.11,0.03,0.7968624754031172,0.8048245702790952
449,@sandeep_anaberu,0.07,0.04,0.0,0.26,0.18,0.0,0.0,0.07,0.02,0.0,0.15,0.26,0.0,0.0,0.659646495284545,0.7674214324358889
450,@Akki9807,0.1,0.2,0.06,0.49,0.36,0.01,0.09,0.14,0.02,0.01,0.11,0.04,0.0,0.02,0.7907586934369296,0.31739450135566455
451,@Rakulpreet,0.04,0.03,0.0,0.06,0.07,0.0,0.01,0.06,0.01,0.0,0.19,0.2,0.0,0.0,0.3912159239072283,0.7089830786080018
452,@allfama,0.18,0.13,0.01,0.75,0.75,0.07,0.07,0.07,0.16,0.01,0.41,0.12,0.02,0.0,0.8021481695167405,0.5488888157824968
453,@norabar,0.16,0.05,0.0,0.69,0.69,0.01,0.0,0.17,0.02,0.0,0.29,0.15,0.0,0.0,0.7973765977480777,0.6207049850511144
454,@AJEnglish,0.1,0.18,0.0,0.7,0.7,0.1,0.0,0.12,0.17,0.01,0.69,0.69,0.1,0.01,0.797782173166965,0.8060512678410475
455,@amstellario,0.05,0.11,0.05,0.43,0.27,0.07,0.02,0.03,0.07,0.07,0.19,0.12,0.11,0.04,0.7611878625273879,0.5488888157824968
456,@KamalaShukla2,0.16,0.67,0.06,0.86,0.86,0.78,0.11,0.1,0.47,0.01,0.81,0.83,0.83,0.04,0.8395863545645614,0.8288069415530707
457,@ARD_BaB,0.1,0.04,0.01,0.52,0.52,0.01,0.01,0.06,0.03,0.0,0.39,0.61,0.0,0.0,0.7971665256798767,0.8052216892873937
458,@VOSTcvalenciana,0.15,0.16,0.04,0.74,0.74,0.0,0.0,0.11,0.1,0.0,0.51,0.42,0.0,0.0,0.8008799175144752,0.8039704121290502
459,@mfaisalpatel,0.11,0.06,0.0,0.2,0.14,0.0,0.0,0.1,0.04,0.0,0.18,0.57,0.0,0.0,0.5778862084370772,0.8053429027352532
460,@manoj_naandi,0.1,0.05,0.0,0.2,0.13,0.02,0.01,0.03,0.05,0.0,0.12,0.45,0.01,0.0,0.5539725719744064,0.8048245702790952
461,@WICHOCOOPER,0.03,0.21,0.06,0.59,0.32,0.0,0.05,0.0,0.1,0.01,0.09,0.04,0.03,0.01,0.7826357858330618,0.31739450135566455
462,@WHOAFRO,0.12,0.03,0.0,0.46,0.5,0.0,0.0,0.04,0.02,0.0,0.41,0.24,0.02,0.01,0.7971612475312038,0.7527121552274618
463,@Dariomenorroma,0.28,0.18,0.0,0.65,0.65,0.01,0.03,0.13,0.02,0.0,0.4,0.41,0.0,0.0,0.7966368747455678,0.8035432096295109
464,@SOSMediasBDI,0.12,0.2,0.0,0.87,0.87,0.42,0.06,0.08,0.17,0.0,0.74,0.74,0.5,0.03,0.8457543526336647,0.8091273704655436
465,@equipejd,0.15,0.29,0.02,0.94,0.94,0.72,0.02,0.15,0.11,0.01,0.72,0.82,0.82,0.02,0.8995513244218455,0.8252572897541253
466,@Gob_eus,0.16,0.09,0.01,0.82,0.82,0.05,0.0,0.09,0.08,0.0,0.7,0.7,0.05,0.01,0.8199148539199458,0.8064216072785402
467,@me_think_free,0.53,0.15,0.0,0.27,0.12,0.0,0.0,0.56,0.16,0.0,0.2,0.21,0.0,0.0,0.5288664776112156,0.7219510972984345
468,@saltam0nte,0.4,0.06,0.0,0.49,0.27,0.01,0.0,0.46,0.02,0.0,0.11,0.03,0.0,0.0,0.7611878625273879,0.28846389695411967
469,@vevenkateshwar,0.05,0.04,0.07,0.35,0.16,0.0,0.02,0.03,0.07,0.04,0.16,0.05,0.01,0.0,0.621687023966582,0.3469210182245441
470,@DCPEASTZONE,0.07,0.07,0.0,0.21,0.07,0.0,0.02,0.06,0.04,0.0,0.22,0.14,0.0,0.0,0.3912159239072283,0.5982419966968565
471,@CNNnews18,0.18,0.15,0.0,0.67,0.67,0.17,0.0,0.16,0.08,0.01,0.67,0.67,0.11,0.0,0.7968624754031172,0.8055586579935085
472,@Muoqbal,0.07,0.37,0.11,0.72,0.72,0.13,0.17,0.08,0.11,0.01,0.46,0.12,0.01,0.03,0.7989890411370751,0.5488888157824968
473,@iolandaialongo,0.08,0.07,0.0,0.24,0.05,0.0,0.02,0.02,0.04,0.0,0.08,0.13,0.01,0.02,0.3342309004634953,0.5742686032713971
474,@ourkuwait,0.06,0.2,0.02,0.74,0.2,0.13,0.03,0.06,0.08,0.0,0.36,0.11,0.0,0.01,0.6915799517497913,0.5222398722127631
475,@ABSCBNNews,0.08,0.26,0.0,0.69,0.69,0.13,0.01,0.1,0.19,0.05,0.77,0.77,0.05,0.0,0.7973765977480777,0.813043153461001
476,@europapress,0.13,0.26,0.05,0.82,0.82,0.04,0.01,0.14,0.22,0.09,0.75,0.75,0.02,0.03,0.8199148539199458,0.8102129289660348
477,@ss_suryawanshi,0.09,0.04,0.0,0.54,0.33,0.02,0.0,0.06,0.08,0.01,0.67,0.24,0.02,0.01,0.7852210697594887,0.7527121552274618
478,@drdavidsamadi,0.15,0.08,0.0,0.37,0.21,0.01,0.0,0.12,0.1,0.0,0.38,0.29,0.03,0.0,0.7053377817049258,0.7828265255249504
479,@nocontextglobe,0.02,0.2733333333333334,0.05,0.79,0.84,0.84,0.04,0.01,0.18,0.02,0.74,0.74,0.7,0.07,0.8287549877594508,0.8091273704655436
480,@Prokaryota,0.21,0.06,0.01,0.12,0.03,0.01,0.0,0.24,0.11,0.0,0.22,0.18,0.0,0.02,0.2787259978325127,0.6784864269642225
481,@houndcl,0.08,0.02,0.0,0.09,0.02,0.0,0.0,0.1,0.03,0.0,0.07,0.05,0.0,0.0,0.2520419704315795,0.3469210182245441
482,@iamnarendranath,0.34,0.13,0.03,0.45,0.25,0.0,0.02,0.18,0.06,0.0,0.28,0.19,0.0,0.0,0.7470839770895665,0.6945161422354588
483,@TelmarioMotaRR,0.07,0.26,0.05,0.89,0.89,0.65,0.19,0.01,0.24,0.04,0.82,0.82,0.76,0.13,0.8595061719862279,0.8252572897541253
484,@leticiaspiller,0.08,0.01,0.0,0.57,0.31,0.02,0.0,0.03,0.02,0.0,0.27,0.18,0.0,0.0,0.779581525363529,0.6784864269642225
485,@etribune,0.06,0.2,0.01,0.72,0.72,0.05,0.01,0.02,0.13,0.01,0.78,0.78,0.06,0.02,0.7989890411370751,0.8148417533461276
486,@GibraltarGov,0.06,0.09,0.01,0.65,0.29,0.42,0.0,0.02,0.11,0.02,0.54,0.42,0.24,0.01,0.7717813288270262,0.8039704121290502
487,@AyaNakamuraa,0.08,0.22,0.0,0.36,0.21,0.02,0.02,0.01,0.1,0.0,0.22,0.21,0.01,0.0,0.7053377817049258,0.7219510972984345
488,@Awhadspeaks,0.03,0.05,0.0,0.33,0.1,0.0,0.01,0.03,0.02,0.0,0.28,0.23,0.01,0.0,0.4756769663222349,0.7437205366967014
489,@drsimonegold,0.13,0.2,0.02,0.32,0.27,0.0,0.0,0.11,0.16,0.02,0.32,0.31,0.0,0.0,0.7611878625273879,0.7897432630001835
490,@helderbarbalho,0.16,0.14,0.0,0.66,0.66,0.43,0.01,0.11,0.12,0.02,0.6,0.27,0.23,0.03,0.7967206940193189,0.7733457112766196
